"FECHA_CORTE,""FECHA_EMISION"",""MES_FACTURACION"",""COD_EMPRESA"",""RAZON_SOCIAL"",""GRUPO"",""COD_SIS_ELECTR"",""COD_TARIFA"",""ATARIFA"",""USO"",""SUMINISTROS"",""PROMEDIO_CONSUMO"""
"20250306,""20220131"",""202201"",ELSE,ELECTRO SUR ESTE S.A.,PUBLICAS,SE1242,15,De 31 a 100 kW.h                                                                                                                                      ,Residencial,324,50"
"20250306,""20220131"",""202201"",ELSE,ELECTRO SUR ESTE S.A.,PUBLICAS,SE0040,17,De 151 a 300 kW.h                                                                                                                                     ,Residencial,1,275"
"20250306,""20220131"",""202201"",ELSE,ELECTRO SUR ESTE S.A.,PUBLICAS,SR0056,16,De 101 a 150 kW.h                                                                                                                                     ,Residencial,10,112"
"20250306,""20220131"",""202201"",ELSE,ELECTRO SUR ESTE S.A.,PUBLICAS,SE3034,6,""1P1E-MT Presente en Fuera de Punta                                                                                                                    "",Industrial,22,7664"
"20250306,""20220131"",""202201"",ELSE,ELECTRO SUR ESTE S.A.,PUBLICAS,SE3034,19,De 501 a 750 kW.h                                                                                                                                     ,Residencial,11,591"
"20250306,""20220131"",""202201"",ELSE,ELECTRO SUR ESTE S.A.,PUBLICAS,SE0034,22,""1E-BT No Residencial                                                                                                                                  "",Comercial,134,755"
"20250306,""20220131"",""202201"",ELSE,ELECTRO SUR ESTE S.A.,PUBLICAS,SE3034,6,""1P1E-MT Presente en Fuera de Punta                                                                                                                    "",Industrial,4,17402"
"20250306,""20220131"",""202201"",ELSE,ELECTRO SUR ESTE S.A.,PUBLICAS,SR0281,20,De 751 a 1000 kW.h                                                                                                                                    ,Residencial,1,879"
"20250306,""20220131"",""202201"",ELSE,ELECTRO SUR ESTE S.A.,PUBLICAS,SE3034,5,""1P1E-MT Presente en Punta                                                                                                                             "",Comercial,2,17610"
"20250306,""20220131"",""202201"",ELSE,ELECTRO SUR ESTE S.A.,PUBLICAS,SR0036,22,""1E-BT No Residencial                                                                                                                                  "",Comercial,27,130"
"20250306,""20220131"",""202201"",ELSE,ELECTRO SUR ESTE S.A.,PUBLICAS,SR0281,15,De 31 a 100 kW.h                                                                                                                                      ,Residencial,185,59"
"20250306,""20220131"",""202201"",ELOR,ELECTRO ORIENTE S.A.,PUBLICAS,SE3233,14,De 1 a 30 kW.h                                                                                                                                        ,Residencial,665,10"
"20250306,""20220131"",""202201"",ELOR,ELECTRO ORIENTE S.A.,PUBLICAS,SE3233,15,De 31 a 100 kW.h                                                                                                                                      ,Residencial,151,59"
"20250306,""20220131"",""202201"",ELOR,ELECTRO ORIENTE S.A.,PUBLICAS,SE3233,20,De 751 a 1000 kW.h                                                                                                                                    ,Residencial,1,927"
"20250306,""20220131"",""202201"",ELOR,ELECTRO ORIENTE S.A.,PUBLICAS,SE4233,18,De 301 a 500 kW.h                                                                                                                                     ,Residencial,39,377"
"20250306,""20220131"",""202201"",ELOR,ELECTRO ORIENTE S.A.,PUBLICAS,SE4233,22,""1E-BT No Residencial                                                                                                                                  "",Comercial,80,61"
"20250306,""20220131"",""202201"",ELOR,ELECTRO ORIENTE S.A.,PUBLICAS,SE4233,15,De 31 a 100 kW.h                                                                                                                                      ,Residencial,146,57"
"20250306,""20220131"",""202201"",ELOR,ELECTRO ORIENTE S.A.,PUBLICAS,SR0025,22,""1E-BT No Residencial                                                                                                                                  "",Comercial,19,81"
"20250306,""20220131"",""202201"",ELOR,ELECTRO ORIENTE S.A.,PUBLICAS,SE0235,22,""1E-BT No Residencial                                                                                                                                  "",Comercial,30,348"
"20250306,""20220131"",""202201"",ELOR,ELECTRO ORIENTE S.A.,PUBLICAS,SE1236,7,""2P2E-BT                                                                                                                                               "",Industrial,8,2679"
"20250306,""20220131"",""202201"",ELOR,ELECTRO ORIENTE S.A.,PUBLICAS,SE3233,3,""1P2E-MT Presente en Punta                                                                                                                             "",Comercial,17,6578"
"20250306,""20220131"",""202201"",ELOR,ELECTRO ORIENTE S.A.,PUBLICAS,SE3233,17,De 151 a 300 kW.h                                                                                                                                     ,Residencial,11,209"
"20250306,""20220131"",""202201"",ELOR,ELECTRO ORIENTE S.A.,PUBLICAS,SE3233,20,De 751 a 1000 kW.h                                                                                                                                    ,Residencial,2,919"
"20250306,""20220131"",""202201"",ELOR,ELECTRO ORIENTE S.A.,PUBLICAS,SE3233,18,De 301 a 500 kW.h                                                                                                                                     ,Residencial,40,432"
"20250306,""20220131"",""202201"",ELOR,ELECTRO ORIENTE S.A.,PUBLICAS,SE3233,22,""1E-BT No Residencial                                                                                                                                  "",Comercial,32,123"
"20250306,""20220131"",""202201"",ELPU,ELECTRO PUNO S.A.A.,PUBLICAS,SE0026,11,""1P1E-BT Presente en Fuera de Punta                                                                                                                    "",Industrial,14,3415"
"20250306,""20220131"",""202201"",ELPU,ELECTRO PUNO S.A.A.,PUBLICAS,SE0029,2,""2P2E-MT                                                                                                                                               "",Industrial,1,24598"
"20250306,""20220131"",""202201"",ELPU,ELECTRO PUNO S.A.A.,PUBLICAS,SE0237,43,De 31 a 100 kW.h                                                                                                                                      ,Residencial,1,85"
"20250306,""20220131"",""202201"",ELPU,ELECTRO PUNO S.A.A.,PUBLICAS,SR2059,14,De 1 a 30 kW.h                                                                                                                                        ,Residencial,18,6"
"20250306,""20220131"",""202201"",ELPU,ELECTRO PUNO S.A.A.,PUBLICAS,SE0238,48,De 751 a 1000 kW.h                                                                                                                                    ,Residencial,1,786"
"20250306,""20220131"",""202201"",ELPU,ELECTRO PUNO S.A.A.,PUBLICAS,SR0125,14,De 1 a 30 kW.h                                                                                                                                        ,Residencial,5,4"
"20250306,""20220131"",""202201"",ELPU,ELECTRO PUNO S.A.A.,PUBLICAS,SE0238,16,De 101 a 150 kW.h                                                                                                                                     ,Residencial,16,116"
"20250306,""20220131"",""202201"",ELPU,ELECTRO PUNO S.A.A.,PUBLICAS,SE0239,17,De 151 a 300 kW.h                                                                                                                                     ,Residencial,4,197"
"20250306,""20220131"",""202201"",ELPU,ELECTRO PUNO S.A.A.,PUBLICAS,SE0237,15,De 31 a 100 kW.h                                                                                                                                      ,Residencial,2341,52"
"20250306,""20220131"",""202201"",ELPU,ELECTRO PUNO S.A.A.,PUBLICAS,SR0124,14,De 1 a 30 kW.h                                                                                                                                        ,Residencial,1,2"
"20250306,""20220131"",""202201"",ELPU,ELECTRO PUNO S.A.A.,PUBLICAS,SE0237,5,""1P1E-MT Presente en Punta                                                                                                                             "",Comercial,2,2529"
"20250306,""20220131"",""202201"",ELPU,ELECTRO PUNO S.A.A.,PUBLICAS,SE0025,22,""1E-BT No Residencial                                                                                                                                  "",Comercial,1,0"
"20250306,""20220131"",""202201"",ELPU,ELECTRO PUNO S.A.A.,PUBLICAS,SE0220,16,De 101 a 150 kW.h                                                                                                                                     ,Residencial,1,131"
"20250306,""20220131"",""202201"",ELSE,ELECTRO SUR ESTE S.A.,PUBLICAS,SE1242,23,""1P-BT Pension Fija                                                                                                                                    "",Comercial,1,189"
"20250306,""20220131"",""202201"",ELSE,ELECTRO SUR ESTE S.A.,PUBLICAS,SE0245,3,""1P2E-MT Presente en Punta                                                                                                                             "",Comercial,1,3076"
"20250306,""20220131"",""202201"",ELSE,ELECTRO SUR ESTE S.A.,PUBLICAS,SE0245,15,De 31 a 100 kW.h                                                                                                                                      ,Residencial,274,53"
"20250306,""20220131"",""202201"",ELSE,ELECTRO SUR ESTE S.A.,PUBLICAS,SE0040,4,""1P2E-MT Presente en Fuera de Punta                                                                                                                    "",Industrial,5,1857"
"20250306,""20220131"",""202201"",ELSE,ELECTRO SUR ESTE S.A.,PUBLICAS,SE0040,14,De 1 a 30 kW.h                                                                                                                                        ,Residencial,949,9"
"20250306,""20220131"",""202201"",ELSE,ELECTRO SUR ESTE S.A.,PUBLICAS,SR0056,14,De 1 a 30 kW.h                                                                                                                                        ,Residencial,300,8"
"20250306,""20220131"",""202201"",ELSE,ELECTRO SUR ESTE S.A.,PUBLICAS,SE0243,15,De 31 a 100 kW.h                                                                                                                                      ,Residencial,569,55"
"20250306,""20220131"",""202201"",ELPU,ELECTRO PUNO S.A.A.,PUBLICAS,SE0027,6,""1P1E-MT Presente en Fuera de Punta                                                                                                                    "",Industrial,5,519"
"20250306,""20220131"",""202201"",ELPU,ELECTRO PUNO S.A.A.,PUBLICAS,SR0122,17,De 151 a 300 kW.h                                                                                                                                     ,Residencial,37,200"
"20250306,""20220131"",""202201"",ELPU,ELECTRO PUNO S.A.A.,PUBLICAS,SR0122,22,""1E-BT No Residencial                                                                                                                                  "",Comercial,30,141"
"20250306,""20220131"",""202201"",ELPU,ELECTRO PUNO S.A.A.,PUBLICAS,SE0030,16,De 101 a 150 kW.h                                                                                                                                     ,Residencial,166,119"
"20250306,""20220131"",""202201"",ELS ,ELECTRO SUR S.A.,PUBLICAS,SE0111,7,""2P2E-BT                                                                                                                                               "",Industrial,1,86"
"20250306,""20220131"",""202201"",ELS ,ELECTRO SUR S.A.,PUBLICAS,SE0111,23,""1P-BT Pension Fija                                                                                                                                    "",Comercial,40,529"
"20250306,""20220131"",""202201"",ELS ,ELECTRO SUR S.A.,PUBLICAS,SE0114,18,De 301 a 500 kW.h                                                                                                                                     ,Residencial,1,494"
"20250306,""20220131"",""202201"",ELS ,ELECTRO SUR S.A.,PUBLICAS,SE0111,5,""1P1E-MT Presente en Punta                                                                                                                             "",Comercial,1,3710"
"20250306,""20220131"",""202201"",ELS ,ELECTRO SUR S.A.,PUBLICAS,SE0117,14,De 1 a 30 kW.h                                                                                                                                        ,Residencial,1,3"
"20250306,""20220131"",""202201"",ELS ,ELECTRO SUR S.A.,PUBLICAS,SE0114,16,De 101 a 150 kW.h                                                                                                                                     ,Residencial,10,119"
"20250306,""20220131"",""202201"",ELS ,ELECTRO SUR S.A.,PUBLICAS,SE0114,18,De 301 a 500 kW.h                                                                                                                                     ,Residencial,1,337"
"20250306,""20220131"",""202201"",ELS ,ELECTRO SUR S.A.,PUBLICAS,SE0114,21,Exceso de 1000 kW.h                                                                                                                                   ,Residencial,1,2280"
"20250306,""20220131"",""202201"",ELS ,ELECTRO SUR S.A.,PUBLICAS,SE0117,43,De 31 a 100 kW.h                                                                                                                                      ,Residencial,1,48"
"20250306,""20220131"",""202201"",ELS ,ELECTRO SUR S.A.,PUBLICAS,SE0114,49,Exceso de 1000 kW.h                                                                                                                                   ,Residencial,2,1480"
"20250306,""20220131"",""202201"",ELS ,ELECTRO SUR S.A.,PUBLICAS,SE0114,17,De 151 a 300 kW.h                                                                                                                                     ,Residencial,3,192"
"20250306,""20220131"",""202201"",ELS ,ELECTRO SUR S.A.,PUBLICAS,SE0110,28,""2E-BT MD hasta 20 kW                                                                                                                                  "",Comercial,3,1792"
"20250306,""20220131"",""202201"",ELS ,ELECTRO SUR S.A.,PUBLICAS,SE0110,19,De 501 a 750 kW.h                                                                                                                                     ,Residencial,7,620"
"20250306,""20220131"",""202201"",ELS ,ELECTRO SUR S.A.,PUBLICAS,SE0112,23,""1P-BT Pension Fija                                                                                                                                    "",Comercial,244,256"
"20250306,""20220131"",""202201"",ELS ,ELECTRO SUR S.A.,PUBLICAS,SE0113,20,De 751 a 1000 kW.h                                                                                                                                    ,Residencial,11,852"
"20250306,""20220131"",""202201"",ELS ,ELECTRO SUR S.A.,PUBLICAS,SE0113,47,De 501 a 750 kW.h                                                                                                                                     ,Residencial,5,618"
"20250306,""20220131"",""202201"",ELOR,ELECTRO ORIENTE S.A.,PUBLICAS,SE2266,22,""1E-BT No Residencial                                                                                                                                  "",Comercial,34,25"
"20250306,""20220131"",""202201"",ELOR,ELECTRO ORIENTE S.A.,PUBLICAS,SE2266,6,""1P1E-MT Presente en Fuera de Punta                                                                                                                    "",Industrial,1,15"
"20250306,""20220131"",""202201"",ELOR,ELECTRO ORIENTE S.A.,PUBLICAS,SR1266,15,De 31 a 100 kW.h                                                                                                                                      ,Residencial,48,50"
"20250306,""20220131"",""202201"",ELOR,ELECTRO ORIENTE S.A.,PUBLICAS,SR0293,14,De 1 a 30 kW.h                                                                                                                                        ,Residencial,1775,8"
"20250306,""20220131"",""202201"",ELOR,ELECTRO ORIENTE S.A.,PUBLICAS,SE2225,5,""1P1E-MT Presente en Punta                                                                                                                             "",Comercial,1,185"
"20250306,""20220131"",""202201"",ELOR,ELECTRO ORIENTE S.A.,PUBLICAS,SE2225,23,""1P-BT Pension Fija                                                                                                                                    "",Comercial,15,0"
"20250306,""20220131"",""202201"",ELOR,ELECTRO ORIENTE S.A.,PUBLICAS,SR1255,17,De 151 a 300 kW.h                                                                                                                                     ,Residencial,6,201"
"20250306,""20220131"",""202201"",ELOR,ELECTRO ORIENTE S.A.,PUBLICAS,SR1097,15,De 31 a 100 kW.h                                                                                                                                      ,Residencial,250,54"
"20250306,""20220131"",""202201"",ELOR,ELECTRO ORIENTE S.A.,PUBLICAS,SR1255,18,De 301 a 500 kW.h                                                                                                                                     ,Residencial,16,369"
"20250306,""20220131"",""202201"",ELOR,ELECTRO ORIENTE S.A.,PUBLICAS,SR1097,22,""1E-BT No Residencial                                                                                                                                  "",Comercial,9,63"
"20250306,""20220131"",""202201"",ELOR,ELECTRO ORIENTE S.A.,PUBLICAS,SR1167,14,De 1 a 30 kW.h                                                                                                                                        ,Residencial,1195,8"
"20250306,""20220131"",""202201"",ELOR,ELECTRO ORIENTE S.A.,PUBLICAS,SR1167,19,De 501 a 750 kW.h                                                                                                                                     ,Residencial,1,569"
"20250306,""20220131"",""202201"",ELOR,ELECTRO ORIENTE S.A.,PUBLICAS,SR1255,16,De 101 a 150 kW.h                                                                                                                                     ,Residencial,27,120"
"20250306,""20220131"",""202201"",ELOR,ELECTRO ORIENTE S.A.,PUBLICAS,SE1097,3,""1P2E-MT Presente en Punta                                                                                                                             "",Comercial,1,2659"
"20250306,""20220131"",""202201"",ELOR,ELECTRO ORIENTE S.A.,PUBLICAS,SE1097,15,De 31 a 100 kW.h                                                                                                                                      ,Residencial,302,48"
"20250306,""20220131"",""202201"",ELOR,ELECTRO ORIENTE S.A.,PUBLICAS,SE1097,21,Exceso de 1000 kW.h                                                                                                                                   ,Residencial,1,1954"
"20250306,""20220131"",""202201"",ELOR,ELECTRO ORIENTE S.A.,PUBLICAS,SE1229,20,De 751 a 1000 kW.h                                                                                                                                    ,Residencial,2,868"
"20250306,""20220131"",""202201"",ELOR,ELECTRO ORIENTE S.A.,PUBLICAS,SR0275,17,De 151 a 300 kW.h                                                                                                                                     ,Residencial,37,207"
"20250306,""20220131"",""202201"",ELOR,ELECTRO ORIENTE S.A.,PUBLICAS,SE0234,14,De 1 a 30 kW.h                                                                                                                                        ,Residencial,4369,14"
"20250306,""20220131"",""202201"",ELNO,ELECTRO NOROESTE S.A.,PUBLICAS,SE0085,2,""2P2E-MT                                                                                                                                               "",Industrial,7,8895"
"20250306,""20220131"",""202201"",ELNO,ELECTRO NOROESTE S.A.,PUBLICAS,SE1081,14,De 1 a 30 kW.h                                                                                                                                        ,Residencial,2,10"
"20250306,""20220131"",""202201"",ELNO,ELECTRO NOROESTE S.A.,PUBLICAS,SE0085,18,De 301 a 500 kW.h                                                                                                                                     ,Residencial,5,376"
"20250306,""20220131"",""202201"",ELNO,ELECTRO NOROESTE S.A.,PUBLICAS,SE0085,22,""1E-BT No Residencial                                                                                                                                  "",Comercial,31,86"
"20250306,""20220131"",""202201"",ELNO,ELECTRO NOROESTE S.A.,PUBLICAS,SE0259,15,De 31 a 100 kW.h                                                                                                                                      ,Residencial,1,99"
"20250306,""20220131"",""202201"",ELNO,ELECTRO NOROESTE S.A.,PUBLICAS,SE0085,6,""1P1E-MT Presente en Fuera de Punta                                                                                                                    "",Industrial,1,2344"
"20250306,""20220131"",""202201"",ELNO,ELECTRO NOROESTE S.A.,PUBLICAS,SE0081,15,De 31 a 100 kW.h                                                                                                                                      ,Residencial,2,47"
"20250306,""20220131"",""202201"",ELNO,ELECTRO NOROESTE S.A.,PUBLICAS,SE0084,5,""1P1E-MT Presente en Punta                                                                                                                             "",Comercial,11,18568"
"20250306,""20220131"",""202201"",ELTO,ELECTRO TOCACHE S.A.,MUNICIPAL,SE0153,3,""1P2E-MT Presente en Punta                                                                                                                             "",Comercial,2,131513"
"20250306,""20220131"",""202201"",ELUC,ELECTRO UCAYALI S.A.,PUBLICAS,SR0149,17,De 151 a 300 kW.h                                                                                                                                     ,Residencial,4,227"
"20250306,""20220131"",""202201"",ELUC,ELECTRO UCAYALI S.A.,PUBLICAS,SE0057,2,""2P2E-MT                                                                                                                                               "",Industrial,31,0"
"20250306,""20220131"",""202201"",ELUC,ELECTRO UCAYALI S.A.,PUBLICAS,SE0057,6,""1P1E-MT Presente en Fuera de Punta                                                                                                                    "",Industrial,1,18058"
"20250306,""20220131"",""202201"",ELUC,ELECTRO UCAYALI S.A.,PUBLICAS,SE0057,16,De 101 a 150 kW.h                                                                                                                                     ,Residencial,5861,124"
"20250306,""20220131"",""202201"",ELUC,ELECTRO UCAYALI S.A.,PUBLICAS,SE0057,49,Exceso de 1000 kW.h                                                                                                                                   ,Residencial,6,6855"
"20250306,""20220131"",""202201"",ELUC,ELECTRO UCAYALI S.A.,PUBLICAS,SE0057,18,De 301 a 500 kW.h                                                                                                                                     ,Residencial,11,400"
"20250306,""20220131"",""202201"",ELUC,ELECTRO UCAYALI S.A.,PUBLICAS,SE0059,9,""1P2E-BT Presente en Fuera de Punta                                                                                                                    "",Industrial,1,0"
"20250306,""20220131"",""202201"",ELUC,ELECTRO UCAYALI S.A.,PUBLICAS,SR0149,28,""2E-BT MD hasta 20 kW                                                                                                                                  "",Comercial,1,0"
"20250306,""20220131"",""202201"",ELUC,ELECTRO UCAYALI S.A.,PUBLICAS,SE0057,7,""2P2E-BT                                                                                                                                               "",Industrial,1,0"
"20250306,""20220131"",""202201"",ELUC,ELECTRO UCAYALI S.A.,PUBLICAS,SR0149,22,""1E-BT No Residencial                                                                                                                                  "",Comercial,89,304"
"20250306,""20220131"",""202201"",ELUC,ELECTRO UCAYALI S.A.,PUBLICAS,SE0057,21,Exceso de 1000 kW.h                                                                                                                                   ,Residencial,52,1566"
"20250306,""20220131"",""202201"",ELUC,ELECTRO UCAYALI S.A.,PUBLICAS,SR0149,16,De 101 a 150 kW.h                                                                                                                                     ,Residencial,2,146"
"20250306,""20220131"",""202201"",ELUC,ELECTRO UCAYALI S.A.,PUBLICAS,SR0291,20,De 751 a 1000 kW.h                                                                                                                                    ,Residencial,5,903"
"20250306,""20220131"",""202201"",EMSU,EMPRESA MUNICIPAL DE SERVICIOS ELECTRICOS DE UTCUBAMBA S.A.,MUNICIPAL,SE0155,18,De 301 a 500 kW.h                                                                                                                                     ,Residencial,5,363"
"20250306,""20220131"",""202201"",LDS ,LUZ DEL SUR S.A.,PRIVADAS,SE0133,15,De 31 a 100 kW.h                                                                                                                                      ,Residencial,2526,67"
"20250306,""20220131"",""202201"",LDS ,LUZ DEL SUR S.A.,PRIVADAS,SE0133,57,De 751 a 1000 kW.h                                                                                                                                    ,Residencial,1,847"
"20250306,""20220131"",""202201"",LDS ,LUZ DEL SUR S.A.,PRIVADAS,SE0133,22,""1E-BT No Residencial                                                                                                                                  "",Comercial,1036,560"
"20250306,""20220131"",""202201"",LDS ,LUZ DEL SUR S.A.,PRIVADAS,SE0133,10,""1P1E-BT Presente en Punta                                                                                                                             "",Comercial,97,6375"
"20250306,""20220131"",""202201"",LDS ,LUZ DEL SUR S.A.,PRIVADAS,SE0133,58,Exceso de 1000 kW.h                                                                                                                                   ,Residencial,1,4203"
"20250306,""20220131"",""202201"",LDS ,LUZ DEL SUR S.A.,PRIVADAS,SE0133,2,""2P2E-MT                                                                                                                                               "",Industrial,7,7711"
"20250306,""20220131"",""202201"",LDS ,LUZ DEL SUR S.A.,PRIVADAS,SE0133,3,""1P2E-MT Presente en Punta                                                                                                                             "",Comercial,8,35878"
"20250306,""20220131"",""202201"",LDS ,LUZ DEL SUR S.A.,PRIVADAS,SE0133,17,De 151 a 300 kW.h                                                                                                                                     ,Residencial,1791,212"
"20250306,""20220131"",""202201"",LDS ,LUZ DEL SUR S.A.,PRIVADAS,SE0133,8,""1P2E-BT Presente en Punta                                                                                                                             "",Comercial,34,9897"
"20250306,""20220131"",""202201"",LDS ,LUZ DEL SUR S.A.,PRIVADAS,SE0133,15,De 31 a 100 kW.h                                                                                                                                      ,Residencial,9577,68"
"20250306,""20220131"",""202201"",LDS ,LUZ DEL SUR S.A.,PRIVADAS,SE0133,55,De 301 a 500 kW.h                                                                                                                                     ,Residencial,53,346"
"20250306,""20220131"",""202201"",LDS ,LUZ DEL SUR S.A.,PRIVADAS,SE0133,17,De 151 a 300 kW.h                                                                                                                                     ,Residencial,10437,211"
"20250306,""20220131"",""202201"",ELPU,ELECTRO PUNO S.A.A.,PUBLICAS,SE0028,14,De 1 a 30 kW.h                                                                                                                                        ,Residencial,317,11"
"20250306,""20220131"",""202201"",ELPU,ELECTRO PUNO S.A.A.,PUBLICAS,SR0292,16,De 101 a 150 kW.h                                                                                                                                     ,Residencial,71,121"
"20250306,""20220131"",""202201"",ELPU,ELECTRO PUNO S.A.A.,PUBLICAS,SR0292,18,De 301 a 500 kW.h                                                                                                                                     ,Residencial,11,396"
"20250306,""20220131"",""202201"",ELPU,ELECTRO PUNO S.A.A.,PUBLICAS,SE0030,47,De 501 a 750 kW.h                                                                                                                                     ,Residencial,3,564"
"20250306,""20220131"",""202201"",ELPU,ELECTRO PUNO S.A.A.,PUBLICAS,SE0030,6,""1P1E-MT Presente en Fuera de Punta                                                                                                                    "",Industrial,7,1176"
"20250306,""20220131"",""202201"",ELPU,ELECTRO PUNO S.A.A.,PUBLICAS,SE0030,2,""2P2E-MT                                                                                                                                               "",Industrial,3,1443"
"20250306,""20220131"",""202201"",ELPU,ELECTRO PUNO S.A.A.,PUBLICAS,SR0125,22,""1E-BT No Residencial                                                                                                                                  "",Comercial,16,38"
"20250306,""20220131"",""202201"",ELPU,ELECTRO PUNO S.A.A.,PUBLICAS,SE0030,17,De 151 a 300 kW.h                                                                                                                                     ,Residencial,9,205"
"20250306,""20220131"",""202201"",ELPU,ELECTRO PUNO S.A.A.,PUBLICAS,SE0237,43,De 31 a 100 kW.h                                                                                                                                      ,Residencial,42,64"
"20250306,""20220131"",""202201"",ELPU,ELECTRO PUNO S.A.A.,PUBLICAS,SE0238,48,De 751 a 1000 kW.h                                                                                                                                    ,Residencial,2,786"
"20250306,""20220131"",""202201"",ELPU,ELECTRO PUNO S.A.A.,PUBLICAS,SE0238,21,Exceso de 1000 kW.h                                                                                                                                   ,Residencial,1,1261"
"20250306,""20220131"",""202201"",ELPU,ELECTRO PUNO S.A.A.,PUBLICAS,SE0238,47,De 501 a 750 kW.h                                                                                                                                     ,Residencial,5,640"
"20250306,""20220131"",""202201"",ELPU,ELECTRO PUNO S.A.A.,PUBLICAS,SR0124,15,De 31 a 100 kW.h                                                                                                                                      ,Residencial,15,53"
"20250306,""20220131"",""202201"",ELPU,ELECTRO PUNO S.A.A.,PUBLICAS,SE0238,14,De 1 a 30 kW.h                                                                                                                                        ,Residencial,301,6"
"20250306,""20220131"",""202201"",ELPU,ELECTRO PUNO S.A.A.,PUBLICAS,SE0029,5,""1P1E-MT Presente en Punta                                                                                                                             "",Comercial,3,3157"
"20250306,""20220131"",""202201"",ELPU,ELECTRO PUNO S.A.A.,PUBLICAS,SE0028,22,""1E-BT No Residencial                                                                                                                                  "",Comercial,86,640"
"20250306,""20220131"",""202201"",ELPU,ELECTRO PUNO S.A.A.,PUBLICAS,SR0122,14,De 1 a 30 kW.h                                                                                                                                        ,Residencial,142,6"
"20250306,""20220131"",""202201"",ELPU,ELECTRO PUNO S.A.A.,PUBLICAS,SE0029,43,De 31 a 100 kW.h                                                                                                                                      ,Residencial,7,58"
"20250306,""20220131"",""202201"",ELPU,ELECTRO PUNO S.A.A.,PUBLICAS,SE0237,17,De 151 a 300 kW.h                                                                                                                                     ,Residencial,4,188"
"20250306,""20220131"",""202201"",ELPU,ELECTRO PUNO S.A.A.,PUBLICAS,SE0027,6,""1P1E-MT Presente en Fuera de Punta                                                                                                                    "",Industrial,11,5086"
"20250306,""20220131"",""202201"",ELPU,ELECTRO PUNO S.A.A.,PUBLICAS,SE0027,11,""1P1E-BT Presente en Fuera de Punta                                                                                                                    "",Industrial,1,0"
"20250306,""20220131"",""202201"",ELPU,ELECTRO PUNO S.A.A.,PUBLICAS,SE0027,18,De 301 a 500 kW.h                                                                                                                                     ,Residencial,76,388"
"20250306,""20220131"",""202201"",ELPU,ELECTRO PUNO S.A.A.,PUBLICAS,SE0027,16,De 101 a 150 kW.h                                                                                                                                     ,Residencial,8,117"
"20250306,""20220131"",""202201"",ELPU,ELECTRO PUNO S.A.A.,PUBLICAS,SE0027,22,""1E-BT No Residencial                                                                                                                                  "",Comercial,28,125"
"20250306,""20220131"",""202201"",ELPU,ELECTRO PUNO S.A.A.,PUBLICAS,SE0025,19,De 501 a 750 kW.h                                                                                                                                     ,Residencial,284,593"
"20250306,""20220131"",""202201"",ELPU,ELECTRO PUNO S.A.A.,PUBLICAS,SE0238,2,""2P2E-MT                                                                                                                                               "",Industrial,25,2230"
"20250306,""20220131"",""202201"",ELPU,ELECTRO PUNO S.A.A.,PUBLICAS,SE0238,15,De 31 a 100 kW.h                                                                                                                                      ,Residencial,280,56"
"20250306,""20220131"",""202201"",ELS ,ELECTRO SUR S.A.,PUBLICAS,SE0112,15,De 31 a 100 kW.h                                                                                                                                      ,Residencial,3354,65"
"20250306,""20220131"",""202201"",ELS ,ELECTRO SUR S.A.,PUBLICAS,SE0112,17,De 151 a 300 kW.h                                                                                                                                     ,Residencial,12,199"
"20250306,""20220131"",""202201"",ELS ,ELECTRO SUR S.A.,PUBLICAS,SE0115,22,""1E-BT No Residencial                                                                                                                                  "",Comercial,2,70"
"20250306,""20220131"",""202201"",ELS ,ELECTRO SUR S.A.,PUBLICAS,SE0113,19,De 501 a 750 kW.h                                                                                                                                     ,Residencial,3,508"
"20250306,""20220131"",""202201"",ELS ,ELECTRO SUR S.A.,PUBLICAS,SE0113,14,De 1 a 30 kW.h                                                                                                                                        ,Residencial,2,3"
"20250306,""20220131"",""202201"",ELS ,ELECTRO SUR S.A.,PUBLICAS,SE0113,22,""1E-BT No Residencial                                                                                                                                  "",Comercial,113,273"
"20250306,""20220131"",""202201"",ELS ,ELECTRO SUR S.A.,PUBLICAS,SE0115,15,De 31 a 100 kW.h                                                                                                                                      ,Residencial,15,43"
"20250306,""20220131"",""202201"",ELS ,ELECTRO SUR S.A.,PUBLICAS,SE0116,5,""1P1E-MT Presente en Punta                                                                                                                             "",Comercial,12,13826"
"20250306,""20220131"",""202201"",ELS ,ELECTRO SUR S.A.,PUBLICAS,SE0116,10,""1P1E-BT Presente en Punta                                                                                                                             "",Comercial,1,8049"
"20250306,""20220131"",""202201"",ELS ,ELECTRO SUR S.A.,PUBLICAS,SE0116,14,De 1 a 30 kW.h                                                                                                                                        ,Residencial,248,9"
"20250306,""20220131"",""202201"",ELS ,ELECTRO SUR S.A.,PUBLICAS,SE0116,16,De 101 a 150 kW.h                                                                                                                                     ,Residencial,53,119"
"20250306,""20220131"",""202201"",ELSE,ELECTRO SUR ESTE S.A.,PUBLICAS,SE0035,22,""1E-BT No Residencial                                                                                                                                  "",Comercial,2447,231"
"20250306,""20220131"",""202201"",ELSE,ELECTRO SUR ESTE S.A.,PUBLICAS,SE2042,14,De 1 a 30 kW.h                                                                                                                                        ,Residencial,12,9"
"20250306,""20220131"",""202201"",ELSE,ELECTRO SUR ESTE S.A.,PUBLICAS,SE0241,15,De 31 a 100 kW.h                                                                                                                                      ,Residencial,81,55"
